step,timestamp,action,price,shares,reward,transaction_cost,slippage,time_penalty
1906,2023-07-03 11:02:00.529242190,1,193.93649,24.0,-0.04654683160452474,4654.666558152474,0.007709923019774578,0.0166023
1909,2023-07-03 11:02:00.637632744,1,193.95673000000002,11.0,-0.021336267490532176,2133.610049153218,0.007709923019774578,0.0166999
1911,2023-07-03 11:02:03.318839762,1,193.94683999999998,20.0,-0.03879111541860395,3879.0949984603953,0.007709923019774578,0.0165434
1912,2023-07-03 11:02:07.402482214,1,193.91704,14.0,-0.02715244974622277,2715.228458922277,0.02770992301978481,0.0165157
1914,2023-07-03 11:02:14.699227156,1,193.91718,23.0,-0.04460294253329455,4460.277758229455,0.007709923019774578,0.0164951
1917,2023-07-03 11:02:37.314022910,1,193.93741,18.0,-0.034910323810143556,3491.015398614356,0.007709923019774578,0.0169824
1919,2023-07-03 11:02:37.314022910,1,193.89759,5.0,-0.009695437320150989,969.5267496150989,0.007709923019774578,0.0169824
1920,2023-07-03 11:02:37.314022910,1,193.89764,13.0,-0.025208532213992572,2520.836238999257,0.01270992301977003,0.0169824
1923,2023-07-03 11:02:43.315694883,1,193.93777,20.0,-0.03878930153460396,3878.9135984603954,0.007709923019774578,0.016555
1924,2023-07-03 11:02:43.315991145,1,193.93797,23.0,-0.04461232774229455,4461.215928229455,0.02770992301978481,0.016846
1925,2023-07-03 11:02:45.505620950,1,193.9382,5.0,-0.009698613945150987,969.8447996150987,0.030709923019770713,0.0165949
1926,2023-07-03 11:02:45.505620950,1,193.98825000000002,12.0,-0.023280295539762377,2328.0129590762376,0.01270992301977003,0.0165949
1932,2023-07-03 11:02:47.389856399,1,193.97836999999998,9.0,-0.017458919966071778,1745.8755293071779,0.007709923019774578,0.0164673
1933,2023-07-03 11:02:49.769328479,1,193.97845999999998,22.0,-0.04267915016606435,4267.8985783064345,0.01670992301976071,0.0164383
1937,2023-07-03 11:03:12.821735900,1,194.00868,5.0,-0.009700989679150987,970.0821996150988,0.007709923019774578,0.0167683
1940,2023-07-03 11:03:12.821735900,1,193.96873,21.0,-0.04073526416683415,4073.5096483834154,0.007709923019774578,0.0167683
1941,2023-07-03 11:03:18.710123517,1,193.96894,21.0,-0.04073971677983415,4073.9550583834152,0.028709923019761163,0.0166196
1947,2023-07-03 11:03:38.833214911,1,194.00915,11.0,-0.021342031718532176,2134.1866691532177,0.007709923019774578,0.0165027
1949,2023-07-03 11:03:47.527604033,1,194.04926,21.0,-0.040752174052834156,4075.2007783834156,0.007709923019774578,0.0166269
1950,2023-07-03 11:04:02.079864850,1,194.05947,7.0,-0.013586342228611385,1358.6177494611384,0.028709923019761163,0.0164734
1959,2023-07-03 11:04:42.083567813,1,194.05954,19.0,-0.036872979247373754,3687.2813585373756,0.007709923019774578,0.0165662
1963,2023-07-03 11:04:48.470617122,1,194.05973,13.0,-0.025228949831992573,2522.8784089992573,0.007709923019774578,0.0165742
1968,2023-07-03 11:05:22.263019406,1,194.02986,10.0,-0.01940393221030198,1940.376699230198,0.007709923019774578,0.0165218
1974,2023-07-03 11:05:26.577957697,1,194.01996,22.0,-0.042686302153064355,4268.613578306436,0.007709923019774578,0.016637
1975,2023-07-03 11:05:26.577957697,1,194.01018,15.0,-0.029106172358452965,2910.600598845296,0.029709923019765938,0.016637
1979,2023-07-03 11:05:27.748273231,1,194.00033,13.0,-0.025221227955992572,2522.106208999257,0.007709923019774578,0.0165866
1982,2023-07-03 11:05:28.297437130,1,193.99046,19.0,-0.03685985389837376,3685.968838537376,0.007709923019774578,0.0165513
1983,2023-07-03 11:05:28.297437130,1,193.97065,8.0,-0.015519960706841583,1551.9795193841583,0.026709923019780035,0.0165513
1989,2023-07-03 11:05:38.565653539,1,193.92073,7.0,-0.013575160460611385,1357.4995694611384,0.007709923019774578,0.0164766
1991,2023-07-03 11:05:56.991695972,1,193.9408,9.0,-0.01745553873607178,1745.537399307178,0.007709923019774578,0.0164743
1998,2023-07-03 11:06:16.644092112,1,193.95089,13.0,-0.025214800931992572,2521.463488999257,0.007709923019774578,0.0166042
2000,2023-07-03 11:06:16.644866585,1,193.96102000000002,14.0,-0.02715580621922277,2715.564178922277,0.007709923019774578,0.016443
2001,2023-07-03 11:06:18.989157268,1,193.99116,22.0,-0.04268304852706436,4268.287978306435,0.021709923019784583,0.0168744
2002,2023-07-03 11:06:18.989157268,1,193.99138000000002,18.0,-0.034923997330143564,3492.3828586143563,0.029709923019765938,0.0168744
2005,2023-07-03 11:06:18.989167781,1,194.02156000000002,20.0,-0.038806059740603964,3880.5893984603963,0.007709923019774578,0.0165756
2007,2023-07-03 11:06:41.785263324,1,194.02176,13.0,-0.025224012479992574,2522.3847989992573,0.007709923019774578,0.016449
2009,2023-07-03 11:07:30.777655342,1,193.98189,18.0,-0.03491832577014356,3491.816038614356,0.007709923019774578,0.0165384
2011,2023-07-03 11:07:39.673839779,1,193.95207,9.0,-0.01745655391407178,1745.638829307178,0.007709923019774578,0.0165621
2012,2023-07-03 11:07:41.846720117,1,193.94216,13.0,-0.02521483478999257,2521.466998999257,0.01670992301976071,0.01648
2013,2023-07-03 11:07:52.843221664,1,193.93229,14.0,-0.027153605258222763,2715.3439589222767,0.020709923019779808,0.0165669
2016,2023-07-03 11:07:57.036320093,1,193.92243,5.0,-0.009696677463150987,969.6509496150987,0.007709923019774578,0.0167967
2017,2023-07-03 11:07:57.036320093,1,193.92247999999998,18.0,-0.03490853455314356,3490.8366586143557,0.01270992301977003,0.0167967
2019,2023-07-03 11:08:12.166470634,1,193.90266,9.0,-0.017452112662071778,1745.194139307178,0.007709923019774578,0.0171269
2020,2023-07-03 11:08:12.166470634,1,193.89274999999998,5.0,-0.009695646765150986,969.5475496150987,0.01670992301976071,0.0171269
2021,2023-07-03 11:08:12.166470634,1,193.8928,5.0,-0.009695449265150988,969.5277996150987,0.01270992301977003,0.0171269
2022,2023-07-03 11:08:12.166470634,1,193.88285,17.0,-0.03296244535591336,3296.2274086913358,0.01270992301977003,0.0171269
2031,2023-07-03 11:08:47.381257991,1,193.87302,10.0,-0.019388249104301977,1938.8082992301977,0.007709923019774578,0.0166112
2032,2023-07-03 11:08:47.381257991,1,193.87312,9.0,-0.01745034890507178,1745.0182793071779,0.017709923019765483,0.0166112
2033,2023-07-03 11:08:47.383968822,1,193.87321,8.0,-0.015511367196841581,1551.119999384158,0.01670992301976071,0.0167203
2034,2023-07-03 11:08:47.383968822,1,193.86328999999998,5.0,-0.009694119699150986,969.3952496150987,0.015709923019784355,0.0167203
2035,2023-07-03 11:08:47.383968822,1,193.87334,8.0,-0.015511057596841583,1551.0890393841582,0.01270992301977003,0.0167203
2036,2023-07-03 11:08:55.173214344,1,193.87342,6.0,-0.011633517775381188,1163.3351395381187,0.015709923019784355,0.016638
2041,2023-07-03 11:09:43.128798658,1,193.94348,10.0,-0.019395294037301978,1939.5128992301977,0.007709923019774578,0.0165045
2043,2023-07-03 11:09:59.390007624,1,193.95358,9.0,-0.017456688877071778,1745.6524193071778,0.007709923019774578,0.0164684
2044,2023-07-03 11:10:03.156761813,1,193.92367,20.0,-0.038788280885603946,3878.811598460395,0.01670992301976071,0.0164901
2046,2023-07-03 11:10:09.538361982,1,193.92387,18.0,-0.03490788483714356,3490.771678614356,0.007709923019774578,0.0168051
2047,2023-07-03 11:10:09.538361982,1,193.94405,13.0,-0.025216253740992574,2521.6085689992574,0.02570992301977526,0.0168051
2050,2023-07-03 11:10:17.045464627,1,193.96418,12.0,-0.023276806250762373,2327.6641190762375,0.007709923019774578,0.016506
2054,2023-07-03 11:10:52.494378666,1,193.9743,15.0,-0.029097488523452963,2909.7323988452963,0.007709923019774578,0.0164535
2055,2023-07-03 11:10:52.494407199,1,193.99445,12.0,-0.023282243506762376,2328.2073590762375,0.022709923019760936,0.0169916
2057,2023-07-03 11:10:52.494407199,1,193.99457,12.0,-0.023280457906762378,2328.0287990762376,0.007709923019774578,0.0169916
2061,2023-07-03 11:11:31.158632671,1,193.99469000000002,17.0,-0.032980603041913366,3298.0436886913367,0.007709923019774578,0.0166155
2066,2023-07-03 11:12:04.142822733,1,193.99486000000002,8.0,-0.015520379665841582,1552.0211993841583,0.007709923019774578,0.0167672
2068,2023-07-03 11:12:04.142822733,1,193.97494,17.0,-0.03297724705891336,3297.707938691336,0.007709923019774578,0.0167672
2069,2023-07-03 11:12:04.162440992,1,193.97511,8.0,-0.01552015880184158,1551.9991993841581,0.024709923019770486,0.0166808
2070,2023-07-03 11:12:04.162440992,1,193.96519,18.0,-0.03491676119414356,3491.659438614356,0.015709923019784355,0.0166808
2071,2023-07-03 11:12:04.162440992,1,193.95537,17.0,-0.03297697929491336,3297.681248691336,0.02570992301977526,0.0166808
2072,2023-07-03 11:12:05.406787626,1,193.94554,17.0,-0.03297513768291336,3297.4971386913357,0.024709923019770486,0.0166296
2074,2023-07-03 11:12:05.513765027,1,193.92570999999998,14.0,-0.02715086288022276,2715.069838922276,0.007709923019774578,0.0164491
2075,2023-07-03 11:12:11.740179832,1,193.92585,17.0,-0.03297128154491336,3297.1114086913362,0.021709923019784583,0.0167458
2087,2023-07-03 11:13:53.930047061,1,193.89602,18.0,-0.034902873556143556,3490.2703786143556,0.007709923019774578,0.016977
2088,2023-07-03 11:13:53.930047061,1,193.8962,7.0,-0.013574708364611384,1357.4538594611383,0.02570992301977526,0.016977
2091,2023-07-03 11:14:10.834529316,1,193.87627,6.0,-0.011633208614381186,1163.3042395381185,0.007709923019774578,0.0166219
2092,2023-07-03 11:14:10.834529316,1,193.89632999999998,10.0,-0.019391180211301977,1939.1013992301976,0.013709923019774806,0.0166219
2095,2023-07-03 11:14:10.835856023,1,193.92642999999998,15.0,-0.02909031005745296,2909.0143488452964,0.007709923019774578,0.0166569
2097,2023-07-03 11:14:10.838532001,1,193.92658,15.0,-0.029090330720452962,2909.0165988452964,0.007709923019774578,0.0164732
2098,2023-07-03 11:14:10.846444887,1,193.92673,6.0,-0.011637137682381185,1163.6969995381185,0.022709923019760936,0.0167687
2100,2023-07-03 11:14:13.077978226,1,193.92678999999998,17.0,-0.032969059862913354,3296.8893886913356,0.007709923019774578,0.0165976
2101,2023-07-03 11:14:16.990608548,1,193.92695999999998,11.0,-0.02133486113953217,2133.469579153217,0.024709923019770486,0.0165348
2102,2023-07-03 11:14:25.496918884,1,193.92707,4.0,-0.007757997154920791,775.7832796920791,0.018709923019770258,0.0164358
2105,2023-07-03 11:14:57.944296706,1,193.94711,10.0,-0.019395656558301982,1939.549199230198,0.007709923019774578,0.0164566
2109,2023-07-03 11:15:04.872517768,1,193.89721,7.0,-0.013573519023611385,1357.3349294611385,0.007709923019774578,0.0169729
2112,2023-07-03 11:15:07.184084928,1,193.90728000000001,15.0,-0.029087436283452967,2908.7270988452965,0.007709923019774578,0.0165295
2114,2023-07-03 11:15:14.173970288,1,193.90743,10.0,-0.019391689965301977,1939.1523992301977,0.007709923019774578,0.0165973
2115,2023-07-03 11:15:14.173970288,1,193.90753,12.0,-0.023271209163762373,2327.1043190762375,0.017709923019765483,0.0165973
2116,2023-07-03 11:15:14.173982638,1,193.93765000000002,11.0,-0.021335492370532175,2133.5321691532176,0.019709923019775033,0.0170679
2121,2023-07-03 11:15:14.175047899,1,193.95775999999998,16.0,-0.031034665560683163,3103.450078768316,0.007709923019774578,0.0164773
2123,2023-07-03 11:15:14.176286471,1,193.95792,18.0,-0.03491401681814356,3491.384578614356,0.007709923019774578,0.0171032
2125,2023-07-03 11:15:14.176286471,1,193.96810000000002,13.0,-0.02521704322199257,2521.6872189992573,0.007709923019774578,0.0171032
2127,2023-07-03 11:15:14.176286471,1,193.97823,11.0,-0.021338636523532174,2133.8465491532174,0.007709923019774578,0.0171032
2128,2023-07-03 11:15:14.176286471,1,193.97834,8.0,-0.015519941425841583,1551.9770393841582,0.018709923019770258,0.0171032
2130,2023-07-03 11:15:14.178055000,1,193.96842,17.0,-0.03297613925591336,3297.597098691336,0.007709923019774578,0.0168269
2132,2023-07-03 11:15:14.178055000,1,193.97859,17.0,-0.03297786815591336,3297.769988691336,0.007709923019774578,0.0168269
2134,2023-07-03 11:15:14.194322910,1,193.98875999999998,17.0,-0.03297959981991336,3297.942878691336,0.007709923019774578,0.0171033
2135,2023-07-03 11:15:14.194322910,1,193.98892999999998,7.0,-0.013581130727611383,1358.0959694611383,0.024709923019770486,0.0171033
2137,2023-07-03 11:15:14.194322910,1,193.989,7.0,-0.013579945627611383,1357.9774594611383,0.007709923019774578,0.0171033
2139,2023-07-03 11:15:14.194322910,1,193.99907000000002,15.0,-0.029101210521452966,2910.1039488452966,0.007709923019774578,0.0171033
2144,2023-07-03 11:15:34.175902208,1,193.99922,10.0,-0.01940086807630198,1940.0702992301979,0.007709923019774578,0.0165084
2146,2023-07-03 11:15:49.310642194,1,194.03932,15.0,-0.029107241464452965,2910.7076988452964,0.007709923019774578,0.0164476
2150,2023-07-03 11:16:25.947779794,1,193.96947,16.0,-0.031036539575683163,3103.6374387683163,0.007709923019774578,0.0165188
2151,2023-07-03 11:16:25.947799704,1,193.98962999999998,9.0,-0.017461373525071777,1746.1208693071776,0.02370992301976571,0.0164832
2154,2023-07-03 11:16:38.495522716,1,193.93972,10.0,-0.019394921090301977,1939.4752992301978,0.007709923019774578,0.0168098
2162,2023-07-03 11:18:10.676483004,1,193.94982,10.0,-0.019395928018301978,1939.5762992301977,0.007709923019774578,0.0165026
2163,2023-07-03 11:18:20.678448943,1,193.98991999999998,8.0,-0.01552078361684158,1552.061679384158,0.017709923019765483,0.0166823
2171,2023-07-03 11:19:18.206758052,1,194.01,4.0,-0.0077608751299207916,776.0709996920791,0.007709923019774578,0.0165133
2173,2023-07-03 11:20:01.039731370,1,194.00004,17.0,-0.032981512525913366,3298.1346386913365,0.007709923019774578,0.0166139
2174,2023-07-03 11:20:01.040316668,1,193.99021,10.0,-0.019401667980301976,1940.1501992301976,0.024709923019770486,0.0165988
2177,2023-07-03 11:21:22.360006932,1,194.00031,16.0,-0.031041474131683167,3104.1308787683165,0.007709923019774578,0.0165344
2186,2023-07-03 11:23:06.318855527,1,194.01047,15.0,-0.029102914507452966,2910.2749488452964,0.007709923019774578,0.0165019
2189,2023-07-03 11:23:06.319007911,1,194.01062,9.0,-0.017461823805071778,1746.165779307178,0.007709923019774578,0.0166012
2190,2023-07-03 11:23:06.319053140,1,194.01071,16.0,-0.03104457706068316,3104.441278768316,0.01670992301976071,0.0164273
2191,2023-07-03 11:23:06.319098437,1,194.01087,9.0,-0.01746328492807178,1746.312029307178,0.02370992301976571,0.0164635
2195,2023-07-03 11:23:06.319144693,1,194.01096,4.0,-0.007760912850920791,776.0748396920792,0.007709923019774578,0.0164454
2196,2023-07-03 11:23:06.319190201,1,194.011,9.0,-0.017462217219071777,1746.2051993071777,0.011709923019765256,0.0165226
2197,2023-07-03 11:23:06.319237466,1,194.01109,13.0,-0.02522379552399257,2522.363088999257,0.01670992301976071,0.0164634
2203,2023-07-03 11:23:30.901699528,1,194.01122,13.0,-0.02522264242899257,2522.247778999257,0.007709923019774578,0.0164639
2204,2023-07-03 11:23:40.631291653,1,194.01135,6.0,-0.011642092119381187,1164.1927195381186,0.020709923019779808,0.0164924
2207,2023-07-03 11:23:47.148546369,1,194.01141,15.0,-0.029103054970452968,2910.2890488452967,0.007709923019774578,0.0164482
2209,2023-07-03 11:23:47.215500045,1,194.01156,11.0,-0.021342300390532174,2134.2131791532174,0.007709923019774578,0.0168599
2212,2023-07-03 11:24:01.084298781,1,194.03167000000002,8.0,-0.015523323147841583,1552.3156793841583,0.007709923019774578,0.0166354
2215,2023-07-03 11:25:13.626582368,1,194.05175,3.0,-0.005821953927690594,582.1784697690593,0.007709923019774578,0.016923
2217,2023-07-03 11:25:13.626582368,1,194.06178,15.0,-0.029110615218452967,2911.0445988452966,0.007709923019774578,0.016923
2218,2023-07-03 11:25:13.626582368,1,194.06193000000002,8.0,-0.015526946823841582,1552.6777593841582,0.022709923019760936,0.016923
2219,2023-07-03 11:25:13.626582368,1,194.06201000000001,9.0,-0.01746717212307178,1746.700289307178,0.015709923019784355,0.016923
2221,2023-07-03 11:25:27.926275860,1,194.0721,15.0,-0.029112159058452963,2911.1993988452964,0.007709923019774578,0.016507
2225,2023-07-03 11:25:58.544412669,1,194.08225,6.0,-0.011645576051381185,1164.5401195381185,0.007709923019774578,0.0174856
2229,2023-07-03 11:26:50.285477207,1,194.09231000000003,15.0,-0.029115191684452972,2911.502548845297,0.007709923019774578,0.0166196
2230,2023-07-03 11:26:50.285477207,1,194.09246000000002,16.0,-0.031058618983683162,3105.8452787683163,0.022709923019760936,0.0166196
2234,2023-07-03 11:27:01.359368202,1,194.11262,11.0,-0.02135341354153217,2135.3248391532175,0.007709923019774578,0.016515
2235,2023-07-03 11:27:28.625227738,1,194.11273,12.0,-0.023295952974762377,2329.5787190762376,0.018709923019770258,0.0165784
2238,2023-07-03 11:27:44.316231245,1,194.10285000000002,3.0,-0.005823482663690594,582.3317697690594,0.007709923019774578,0.0164966
2240,2023-07-03 11:28:09.512008853,1,194.08288,12.0,-0.023291051269762376,2329.0885190762374,0.007709923019774578,0.0166079
2243,2023-07-03 11:28:40.343301316,1,194.123,6.0,-0.011648014386381186,1164.7846195381185,0.007709923019774578,0.0168191
2245,2023-07-03 11:28:40.352240318,1,194.12305999999998,13.0,-0.025237181467992573,2523.701698999257,0.007709923019774578,0.0164478
2248,2023-07-03 11:29:46.556161600,1,194.10319,12.0,-0.023293487693762376,2329.332239076238,0.007709923019774578,0.0165303
2255,2023-07-03 11:30:40.612612050,1,194.04331,7.0,-0.013583740987611382,1358.3576294611382,0.007709923019774578,0.0164693
2260,2023-07-03 11:31:28.326612735,1,194.01338,8.0,-0.015521864381841582,1552.1693593841583,0.007709923019774578,0.0170788
2265,2023-07-03 11:31:28.911463246,1,194.00346000000002,15.0,-0.029101862163452966,2910.1697988452966,0.007709923019774578,0.0164175
2266,2023-07-03 11:31:28.912391590,1,194.00361,7.0,-0.013582012552611385,1358.1847294611384,0.022709923019760936,0.0165258
2267,2023-07-03 11:31:28.912408650,1,194.00368,4.0,-0.007760901535920792,776.0737196920792,0.01470992301977958,0.0164339
2268,2023-07-03 11:31:28.912765416,1,194.00372000000002,4.0,-0.007760783144920791,776.0618796920792,0.011709923019765256,0.0164348
2269,2023-07-03 11:31:29.525582312,1,194.00376,14.0,-0.027162356089222763,2716.2185389222764,0.011709923019765256,0.01707
2270,2023-07-03 11:31:29.525582312,1,194.00390000000002,4.0,-0.0077611966969207925,776.1025996920793,0.021709923019784583,0.01707
2271,2023-07-03 11:31:29.525582312,1,193.99393999999998,8.0,-0.01552062909384158,1552.045839384158,0.011709923019765256,0.01707
2274,2023-07-03 11:31:29.600974458,1,193.98402,7.0,-0.013579590678611383,1357.9425994611383,0.007709923019774578,0.0164684
2278,2023-07-03 11:31:31.350510724,1,193.99409,8.0,-0.01552031480884158,1552.0150393841582,0.007709923019774578,0.0164415
2280,2023-07-03 11:31:31.864302749,1,193.97417000000002,14.0,-0.02715764992522277,2715.7482789222768,0.007709923019774578,0.0167136
2282,2023-07-03 11:31:33.052932983,1,193.95431,10.0,-0.01939637857630198,1939.6211992301978,0.007709923019774578,0.0166584
2283,2023-07-03 11:31:42.079540319,1,193.95441,3.0,-0.005819332385690593,581.9164497690593,0.017709923019765483,0.0167888
2286,2023-07-03 11:31:50.007809082,1,193.96444,7.0,-0.013578220869611381,1357.8055394611383,0.007709923019774578,0.0165475
2289,2023-07-03 11:31:50.008723632,1,194.00451,12.0,-0.023281645295762373,2328.1480790762375,0.007709923019774578,0.0164505
2297,2023-07-03 11:31:50.012504374,1,194.01463,8.0,-0.015521957835841583,1552.1793593841583,0.007709923019774578,0.0164242
2298,2023-07-03 11:31:50.012916490,1,194.01471,4.0,-0.0077613828299207925,776.1218396920792,0.015709923019784355,0.0164433
2301,2023-07-03 11:31:50.014237178,1,194.01475,11.0,-0.02134264714453218,2134.2482691532177,0.007709923019774578,0.0164453
2302,2023-07-03 11:31:50.014675457,1,194.01486,7.0,-0.013582519213611383,1358.2354794611383,0.018709923019770258,0.0164419
2307,2023-07-03 11:31:50.016955564,1,194.01493,4.0,-0.0077610711399207916,776.0907196920791,0.007709923019774578,0.0163943
2310,2023-07-03 11:31:50.018225191,1,194.01497,3.0,-0.005820845403690594,582.0681297690594,0.007709923019774578,0.0164106
2311,2023-07-03 11:31:50.018659451,1,194.01500000000001,8.0,-0.01552222718484158,1552.2063193841582,0.010709923019760481,0.0163991
2313,2023-07-03 11:31:50.019534259,1,193.99508,11.0,-0.021340483455532175,2134.0318991532176,0.007709923019774578,0.0164464
2314,2023-07-03 11:31:50.019950737,1,193.99518999999998,11.0,-0.021341705294532172,2134.154109153217,0.018709923019770258,0.0164203
2316,2023-07-03 11:31:50.020832433,1,193.9953,9.0,-0.01746044342707178,1746.027899307178,0.007709923019774578,0.0164434
2321,2023-07-03 11:32:05.068362746,1,193.93538999999998,9.0,-0.017455053489071778,1745.488709307178,0.007709923019774578,0.0166396
2322,2023-07-03 11:32:05.069196684,1,193.93547999999998,4.0,-0.007758255527920791,775.808919692079,0.01670992301976071,0.0166331
2323,2023-07-03 11:32:05.069196684,1,193.91552000000001,13.0,-0.025210723120992574,2521.0556789992575,0.011709923019765256,0.0166331
2324,2023-07-03 11:32:05.069196684,1,193.91565,7.0,-0.013575716425611386,1357.5550094611385,0.020709923019779808,0.0166331
2325,2023-07-03 11:32:47.042685293,1,193.91572,12.0,-0.023271832388762376,2327.1665990762376,0.01470992301977958,0.0166398
2327,2023-07-03 11:35:19.344153402,1,193.95584,9.0,-0.01745689199507178,1745.672759307178,0.007709923019774578,0.0164402
2328,2023-07-03 11:36:30.208950151,1,193.95593,11.0,-0.021337169976532178,2133.7002491532176,0.01670992301976071,0.0167485
2330,2023-07-03 11:36:35.348494180,1,193.96604,11.0,-0.021337290581532175,2133.7124591532174,0.007709923019774578,0.016599
2331,2023-07-03 11:36:36.445477091,1,193.95615,10.0,-0.019397660596301977,1939.7495992301979,0.018709923019770258,0.0164604
2333,2023-07-03 11:38:53.512123198,1,193.95625,10.0,-0.01939657666530198,1939.640599230198,0.007709923019774578,0.0170673
2334,2023-07-03 11:38:53.512123198,1,193.95635,11.0,-0.02133732936453217,2133.715869153217,0.017709923019765483,0.0170673
2338,2023-07-03 11:38:55.739432704,1,193.95646,5.0,-0.009698375583150988,969.8210996150988,0.007709923019774578,0.0164587
2340,2023-07-03 11:38:56.846652424,1,193.96651,13.0,-0.025216831480992574,2521.6665489992574,0.007709923019774578,0.0165991
2341,2023-07-03 11:38:56.851704119,1,193.96663999999998,13.0,-0.025218536832992567,2521.837238999257,0.020709923019779808,0.0164443
2342,2023-07-03 11:39:03.108993920,1,193.97677000000002,9.0,-0.01745994604707178,1745.9781293071783,0.020709923019779808,0.0164754
2343,2023-07-03 11:39:12.654866294,1,193.99686,12.0,-0.023281809944762373,2328.164279076237,0.01670992301976071,0.0167154
2344,2023-07-03 11:39:12.654866294,1,194.00698,2.0,-0.003880701352460396,388.05341984603956,0.019709923019775033,0.0167154
2346,2023-07-03 11:39:20.494125126,1,194.037,3.0,-0.005821512898690594,582.1342197690594,0.007709923019774578,0.0170701
2348,2023-07-03 11:39:20.494125126,1,194.03703000000002,12.0,-0.02328555389176238,2328.5383190762377,0.007709923019774578,0.0170701
2351,2023-07-03 11:39:20.494125126,1,194.02715,10.0,-0.01940366669330198,1940.3495992301978,0.007709923019774578,0.0170701
2355,2023-07-03 11:40:26.429036873,1,194.06725,10.0,-0.019407670700301978,1940.7505992301978,0.007709923019774578,0.0164708
2357,2023-07-03 11:40:48.310089590,1,194.04735,9.0,-0.01746512847807178,1746.496349307178,0.007709923019774578,0.0164985
2360,2023-07-03 11:41:39.835129747,1,193.98744,8.0,-0.01551978635484158,1551.961839384158,0.007709923019774578,0.0167961
2361,2023-07-03 11:41:39.835129747,1,193.98752,4.0,-0.007760298757920791,776.0130796920791,0.015709923019784355,0.0167961
2362,2023-07-03 11:41:39.835129747,1,193.98756,2.0,-0.0038801537594603955,387.99857984603955,0.011709923019765256,0.0167961
2363,2023-07-03 11:41:39.835129747,1,193.98758,3.0,-0.005820087558690593,581.9919597690593,0.009709923019784128,0.0167961
2365,2023-07-03 11:42:17.642780786,1,194.00761,10.0,-0.019401707169301976,1940.1541992301977,0.007709923019774578,0.0165177
2369,2023-07-03 11:42:18.540290157,1,194.02770999999998,6.0,-0.011642293278381188,1164.2128795381186,0.007709923019774578,0.0164483
2371,2023-07-03 11:42:18.565022145,1,194.04777,6.0,-0.011643499154381188,1164.3332395381187,0.007709923019774578,0.0166759
2372,2023-07-03 11:42:22.448811833,1,194.04783,6.0,-0.011643863312381186,1164.3695995381186,0.013709923019774806,0.0167317
2373,2023-07-03 11:42:22.448811833,1,194.05789,7.0,-0.013585184211611383,1358.5016894611383,0.013709923019774806,0.0167317
2375,2023-07-03 11:42:24.313894166,1,194.04796,12.0,-0.02328685926176237,2328.669479076237,0.007709923019774578,0.0164471
2378,2023-07-03 11:42:34.787905282,1,194.04808,10.0,-0.019405755316301978,1940.5588992301978,0.007709923019774578,0.0166324
2381,2023-07-03 11:42:36.177738128,1,194.04818,10.0,-0.019405763627301977,1940.5598992301977,0.007709923019774578,0.0164635
2382,2023-07-03 11:42:37.184240980,1,194.04828,10.0,-0.019406773721301975,1940.6608992301976,0.017709923019765483,0.0164729
2385,2023-07-03 11:42:45.105521759,1,194.04838,4.0,-0.007762410965920792,776.2245196920792,0.007709923019774578,0.0165769
2386,2023-07-03 11:42:45.105521759,1,194.04842,3.0,-0.005821970566690593,582.1804797690593,0.011709923019765256,0.0165769
2387,2023-07-03 11:42:45.105521759,1,194.04845,10.0,-0.019406091761301977,1940.5925992301977,0.010709923019760481,0.0165769
2390,2023-07-03 11:43:10.567326765,1,194.01855,11.0,-0.021343065324532177,2134.2900691532177,0.007709923019774578,0.0164633
2391,2023-07-03 11:43:27.100731268,1,194.01866,5.0,-0.009702037405150988,970.1870996150989,0.018709923019770258,0.0166409
2392,2023-07-03 11:43:27.100731268,1,193.99871,7.0,-0.013580970703611384,1358.0804294611382,0.01270992301977003,0.0166409
2393,2023-07-03 11:44:16.692293658,1,193.99877999999998,8.0,-0.01552125106084158,1552.108559384158,0.01470992301977958,0.0165467
2395,2023-07-03 11:44:58.983114331,1,194.04886,8.0,-0.01552469665384158,1552.453199384158,0.007709923019774578,0.016466
2396,2023-07-03 11:45:05.704090497,1,194.06894000000003,3.0,-0.005822705121690594,582.2540397690594,0.015709923019784355,0.0164724
2398,2023-07-03 11:45:22.678334873,1,193.99896999999999,7.0,-0.013580638645611385,1358.0472494611383,0.007709923019774578,0.0166151
2399,2023-07-03 11:45:24.769473499,1,193.99903999999998,10.0,-0.019401551184301976,1940.1384992301976,0.01470992301977958,0.0166192
2402,2023-07-03 11:45:25.460464677,1,193.98914,11.0,-0.021339831884532177,2133.9665591532175,0.007709923019774578,0.0166293
2404,2023-07-03 11:45:26.766119700,1,193.98925,2.0,-0.0038801064754603954,387.99395984603956,0.007709923019774578,0.0166877
2405,2023-07-03 11:45:26.766119700,1,193.98927,6.0,-0.011640109272381184,1163.9942395381186,0.009709923019784128,0.0166877
2407,2023-07-03 11:45:53.232631343,1,193.99933,7.0,-0.013580665357611384,1358.0497694611383,0.007709923019774578,0.0167663
2408,2023-07-03 11:45:53.232632033,1,193.99939999999998,3.0,-0.005820591170690593,582.0424197690593,0.01470992301977958,0.0166973
2409,2023-07-03 11:46:38.929104179,1,193.99943,12.0,-0.023281395928762372,2328.1231190762373,0.010709923019760481,0.0164738
2410,2023-07-03 11:46:42.984542504,1,194.01955,11.0,-0.021344498921532177,2134.4330691532177,0.019709923019775033,0.016823
